time,river_level (m)
2022-04-07 12:22:04+00:00,1.305
2022-04-07 13:22:10+00:00,1.305
2022-04-07 14:22:10+00:00,1.305
2022-04-07 15:22:07+00:00,1.305
2022-04-07 16:22:10+00:00,1.305
2022-04-07 17:22:07+00:00,1.305
2022-04-07 19:22:09+00:00,1.305
2022-04-07 20:22:12+00:00,1.305
2022-04-07 21:22:10+00:00,1.305
2022-04-07 22:22:09+00:00,1.305
2022-04-07 23:22:08+00:00,1.305
2022-04-08 00:22:09+00:00,1.305
2022-04-08 01:22:11+00:00,1.305
2022-04-08 02:22:10+00:00,1.305
2022-04-08 03:22:07+00:00,1.305
2022-04-08 04:22:09+00:00,1.305
2022-04-08 05:22:14+00:00,1.305
2022-04-08 06:22:08+00:00,1.305
2022-04-08 07:22:11+00:00,1.305
2022-04-08 08:22:07+00:00,1.305
2022-04-08 09:22:19+00:00,1.305
2022-04-08 11:22:07+00:00,1.305
2022-04-08 12:22:10+00:00,1.305
2022-04-08 13:22:13+00:00,1.305
2022-04-08 14:22:22+00:00,1.305
2022-04-08 15:22:08+00:00,1.305
2022-04-08 16:22:10+00:00,1.305
2022-04-08 17:22:09+00:00,1.305
2022-04-08 18:22:09+00:00,1.305
2022-04-08 19:22:12+00:00,1.305
2022-04-08 20:22:09+00:00,1.305
2022-04-08 21:22:14+00:00,1.305
2022-04-08 22:22:13+00:00,1.305
2022-04-08 23:22:10+00:00,1.305
2022-04-09 00:22:09+00:00,1.305
2022-04-09 01:22:10+00:00,1.305
2022-04-09 02:22:08+00:00,1.305
2022-04-09 03:22:09+00:00,1.305
2022-04-09 04:22:09+00:00,1.305
2022-04-09 05:22:09+00:00,1.305
2022-04-09 06:22:07+00:00,1.305
2022-04-09 07:22:12+00:00,1.305
2022-04-09 09:22:15+00:00,1.305
2022-04-09 10:22:11+00:00,1.305
2022-04-09 11:22:10+00:00,1.305
2022-04-09 13:22:10+00:00,1.305
2022-04-09 14:22:10+00:00,1.305
2022-04-09 15:22:10+00:00,1.305
2022-04-09 17:22:15+00:00,1.305
2022-04-09 18:22:10+00:00,1.305
2022-04-09 19:22:09+00:00,1.305
2022-04-09 20:22:11+00:00,1.305
2022-04-09 21:22:19+00:00,1.305
2022-04-09 23:22:10+00:00,1.305
2022-04-10 00:22:10+00:00,1.305
2022-04-10 01:22:13+00:00,1.305
2022-04-10 02:22:11+00:00,1.305
2022-04-10 03:22:11+00:00,1.305
2022-04-10 04:22:14+00:00,1.305
2022-04-10 05:22:14+00:00,1.305
2022-04-10 06:22:10+00:00,1.305
2022-04-10 07:22:11+00:00,1.305
2022-04-10 08:22:15+00:00,1.305
2022-04-10 09:22:14+00:00,1.305
2022-04-10 10:22:26+00:00,1.305
2022-04-10 11:22:11+00:00,1.305
2022-04-10 12:22:23+00:00,1.305
2022-04-10 13:22:14+00:00,1.305
2022-04-10 14:22:11+00:00,1.305
2022-04-10 16:22:13+00:00,1.305
2022-04-10 17:22:13+00:00,1.305
2022-04-10 18:22:23+00:00,1.305
2022-04-10 20:22:14+00:00,1.305
2022-04-10 21:22:13+00:00,1.305
2022-04-10 22:22:12+00:00,1.305
2022-04-10 23:22:16+00:00,1.305
2022-04-11 00:22:16+00:00,1.305
2022-04-11 01:22:16+00:00,1.305
2022-04-11 02:22:15+00:00,1.305
2022-04-11 03:22:12+00:00,1.305
2022-04-11 04:22:17+00:00,1.305
2022-04-11 05:22:14+00:00,1.305
2022-04-11 06:22:15+00:00,1.305
2022-04-11 09:22:17+00:00,1.305
2022-04-11 10:22:14+00:00,1.305
2022-04-11 12:22:13+00:00,1.305
2022-04-11 13:22:17+00:00,1.305
2022-04-11 15:22:13+00:00,1.305
2022-04-11 16:22:13+00:00,1.305
2022-04-11 17:22:16+00:00,1.305
2022-04-11 18:22:15+00:00,1.305
2022-04-11 19:22:15+00:00,1.305
2022-04-11 20:22:14+00:00,1.305
2022-04-11 21:22:16+00:00,1.305
2022-04-11 22:22:14+00:00,1.305
2022-04-11 23:22:15+00:00,1.305
2022-04-12 00:22:18+00:00,1.305
2022-04-12 01:22:17+00:00,1.305
2022-04-12 02:22:16+00:00,1.305
2022-04-12 03:22:15+00:00,1.305
2022-04-12 04:22:16+00:00,1.305
2022-04-12 06:22:17+00:00,1.305
2022-04-12 07:22:16+00:00,1.305
2022-04-12 08:22:15+00:00,1.305
2022-04-12 09:22:17+00:00,1.305
2022-04-12 10:22:16+00:00,1.305
2022-04-12 11:22:35+00:00,1.305
2022-04-12 12:22:16+00:00,1.305
2022-04-12 13:22:29+00:00,1.305
2022-04-12 16:22:29+00:00,1.305
2022-04-12 18:23:20+00:00,1.305
2022-04-12 19:23:18+00:00,1.305
2022-04-12 20:23:19+00:00,1.305
2022-04-12 21:23:17+00:00,1.305
2022-04-12 22:23:20+00:00,1.305
2022-04-12 23:23:19+00:00,1.305
2022-04-13 00:23:19+00:00,1.305
2022-04-13 01:23:18+00:00,1.305
2022-04-13 02:23:19+00:00,1.305
2022-04-13 03:23:21+00:00,1.305
2022-04-13 04:23:24+00:00,1.305
2022-04-13 05:23:19+00:00,1.305
2022-04-13 06:23:20+00:00,1.305
2022-04-13 07:23:18+00:00,1.305
2022-04-13 08:23:19+00:00,1.305
2022-04-13 12:23:28+00:00,1.305
2022-04-13 13:23:19+00:00,1.305
2022-04-13 14:23:17+00:00,1.305
2022-04-13 16:23:21+00:00,1.305
2022-04-13 17:23:21+00:00,1.305
2022-04-13 18:23:20+00:00,1.305
2022-04-13 19:23:19+00:00,1.305
2022-04-13 20:23:20+00:00,1.305
2022-04-13 21:23:19+00:00,1.305
2022-04-13 22:23:23+00:00,1.305
2022-04-13 23:23:22+00:00,1.305
2022-04-14 00:23:22+00:00,1.305
2022-04-14 01:23:21+00:00,1.305
2022-04-14 02:23:18+00:00,1.305
2022-04-14 03:23:20+00:00,1.305
2022-04-14 04:23:17+00:00,1.305
2022-04-14 05:23:21+00:00,1.305
2022-04-14 06:23:28+00:00,1.305
2022-04-14 07:23:32+00:00,1.305
2022-04-14 08:23:23+00:00,1.305
2022-04-14 09:23:22+00:00,1.305
2022-04-14 10:23:33+00:00,1.305
2022-04-14 12:23:21+00:00,1.305
2022-04-14 13:23:21+00:00,1.305
2022-04-14 14:23:19+00:00,1.305
2022-04-14 15:23:25+00:00,1.305
2022-04-14 17:23:36+00:00,1.305
2022-04-14 19:23:25+00:00,1.305
2022-04-14 20:23:20+00:00,1.305
2022-04-14 21:23:24+00:00,1.305
2022-04-14 22:23:26+00:00,1.305
2022-04-14 23:23:25+00:00,1.305
2022-04-15 00:23:23+00:00,1.305
2022-04-15 01:23:23+00:00,1.305
2022-04-15 02:23:22+00:00,1.305
2022-04-15 03:23:22+00:00,1.305
2022-04-15 04:23:23+00:00,1.305
2022-04-15 05:23:24+00:00,1.305
2022-04-15 06:23:26+00:00,1.305
2022-04-15 07:23:33+00:00,1.305
2022-04-15 08:23:21+00:00,1.305
2022-04-15 10:23:22+00:00,1.305
2022-04-15 12:24:22+00:00,1.305
2022-04-15 13:24:32+00:00,1.305
2022-04-15 14:24:22+00:00,1.305
2022-04-15 15:24:23+00:00,1.305
2022-04-15 18:24:40+00:00,1.305
2022-04-15 19:24:27+00:00,1.305
2022-04-15 20:24:25+00:00,1.305
2022-04-15 21:24:25+00:00,1.305
2022-04-15 22:24:28+00:00,1.305
2022-04-15 23:24:23+00:00,1.305
2022-04-16 00:24:23+00:00,1.305
2022-04-16 01:24:22+00:00,1.305
2022-04-16 02:24:24+00:00,1.305
2022-04-16 03:24:35+00:00,1.305
2022-04-16 04:24:26+00:00,1.305
2022-04-16 05:24:26+00:00,1.305
2022-04-16 06:24:22+00:00,1.305
2022-04-16 09:25:35+00:00,1.305
2022-04-16 10:25:36+00:00,1.305
2022-04-16 12:25:26+00:00,1.445
2022-04-16 13:25:24+00:00,1.415
2022-04-16 14:25:27+00:00,1.415
2022-04-16 17:25:40+00:00,1.405
2022-04-16 18:25:45+00:00,1.785
2022-04-16 19:25:30+00:00,2.045
2022-04-16 20:25:23+00:00,2.055
2022-04-16 21:25:29+00:00,1.935
2022-04-16 22:25:29+00:00,1.835
2022-04-16 23:25:27+00:00,1.745
2022-04-17 00:25:27+00:00,1.675
2022-04-17 01:25:23+00:00,1.615
2022-04-17 02:25:28+00:00,1.625
2022-04-17 03:25:24+00:00,1.685
2022-04-17 04:25:25+00:00,1.705
2022-04-17 05:26:12+00:00,1.715
2022-04-17 06:26:27+00:00,1.715
2022-04-17 07:27:10+00:00,1.795
2022-04-17 08:27:30+00:00,1.845
2022-04-17 09:27:25+00:00,1.915
2022-04-17 10:27:37+00:00,1.905
2022-04-17 11:27:32+00:00,1.885
2022-04-17 14:27:29+00:00,1.755
2022-04-17 15:27:27+00:00,1.725
2022-04-17 16:27:24+00:00,1.705
2022-04-17 18:27:31+00:00,1.645
2022-04-17 19:27:31+00:00,1.625
2022-04-17 20:27:29+00:00,1.595
2022-04-17 21:27:27+00:00,1.575
2022-04-17 22:27:29+00:00,1.555
2022-04-17 23:27:28+00:00,1.535
2022-04-18 00:27:33+00:00,2.165
2022-04-18 01:27:32+00:00,2.755
2022-04-18 02:27:28+00:00,2.985
2022-04-18 03:27:29+00:00,3.065
2022-04-18 04:27:31+00:00,3.085
2022-04-18 05:27:29+00:00,3.035
2022-04-18 06:27:27+00:00,2.965
2022-04-18 07:27:29+00:00,2.875
2022-04-18 08:27:29+00:00,2.765
2022-04-18 09:27:30+00:00,2.685
2022-04-18 11:27:29+00:00,2.495
2022-04-18 14:27:28+00:00,2.255
2022-04-18 15:27:28+00:00,2.175
2022-04-18 17:27:29+00:00,2.055
2022-04-18 18:27:29+00:00,1.965
2022-04-18 19:27:29+00:00,1.915
2022-04-18 20:27:29+00:00,1.835
2022-04-18 21:27:29+00:00,1.825
2022-04-18 22:27:29+00:00,1.795
2022-04-18 23:27:27+00:00,1.765
2022-04-19 00:27:28+00:00,1.725
2022-04-19 01:27:32+00:00,1.715
2022-04-19 02:27:29+00:00,1.685
2022-04-19 03:27:33+00:00,1.675
2022-04-19 05:27:29+00:00,1.635
2022-04-19 06:27:31+00:00,1.615
2022-04-19 07:27:27+00:00,1.615
2022-04-19 09:27:59+00:00,1.585
2022-04-19 10:28:42+00:00,1.575
2022-04-19 12:28:27+00:00,1.555
2022-04-19 15:28:31+00:00,1.535
2022-04-19 16:28:31+00:00,1.525
2022-04-19 17:28:32+00:00,1.515
2022-04-19 18:28:41+00:00,1.525
2022-04-19 19:28:44+00:00,1.535
2022-04-19 20:28:36+00:00,1.535
2022-04-19 21:28:32+00:00,1.535
2022-04-19 22:28:32+00:00,1.525
2022-04-19 23:28:32+00:00,1.505
2022-04-20 00:28:34+00:00,1.515
2022-04-20 01:28:31+00:00,1.495
2022-04-20 02:28:33+00:00,1.485
2022-04-20 03:28:29+00:00,1.475
2022-04-20 04:28:48+00:00,1.475
2022-04-20 05:28:30+00:00,1.485
2022-04-20 06:28:31+00:00,1.475
2022-04-20 07:28:43+00:00,1.485
2022-04-20 08:28:31+00:00,1.505
2022-04-20 09:28:33+00:00,1.495
2022-04-20 12:28:34+00:00,2.665
2022-04-20 13:28:32+00:00,2.785
2022-04-20 15:29:22+00:00,2.705
2022-04-20 16:29:33+00:00,2.605
2022-04-20 17:29:31+00:00,2.485
2022-04-20 18:29:31+00:00,2.375
2022-04-20 19:29:30+00:00,2.275
2022-04-20 20:29:32+00:00,2.205
2022-04-20 21:29:35+00:00,2.135
2022-04-20 22:29:31+00:00,2.065
2022-04-20 23:29:31+00:00,2.035
2022-04-21 00:29:31+00:00,1.995
2022-04-21 01:29:35+00:00,1.965
2022-04-21 02:29:32+00:00,1.955
2022-04-21 03:29:32+00:00,1.935
2022-04-21 04:29:31+00:00,1.915
2022-04-21 05:29:34+00:00,1.915
2022-04-21 07:29:35+00:00,1.935
2022-04-21 08:29:34+00:00,1.945
2022-04-21 09:29:33+00:00,1.965
2022-04-21 10:29:33+00:00,1.965
2022-04-21 12:29:37+00:00,1.945
2022-04-21 13:29:45+00:00,1.935
2022-04-21 14:29:37+00:00,1.915
2022-04-21 15:29:35+00:00,1.885
2022-04-21 16:30:16+00:00,1.885
2022-04-21 17:30:34+00:00,1.865
2022-04-21 19:30:32+00:00,1.825
2022-04-21 20:30:35+00:00,1.805
2022-04-21 21:30:33+00:00,1.785
2022-04-21 22:30:36+00:00,1.755
2022-04-21 23:30:36+00:00,1.755
2022-04-22 00:30:35+00:00,1.715
2022-04-22 01:30:36+00:00,1.705
2022-04-22 02:30:38+00:00,1.685
2022-04-22 03:30:35+00:00,1.685
2022-04-22 04:30:34+00:00,1.685
2022-04-22 05:30:34+00:00,1.665
2022-04-22 06:30:46+00:00,1.655
2022-04-22 07:30:34+00:00,1.635
2022-04-22 08:30:37+00:00,1.645
2022-04-22 09:30:35+00:00,1.645
2022-04-22 10:30:43+00:00,1.655
2022-04-22 11:30:38+00:00,1.635
2022-04-22 13:30:35+00:00,1.605
2022-04-22 14:30:36+00:00,1.615
2022-04-22 15:30:43+00:00,1.635
2022-04-22 16:31:03+00:00,1.635
2022-04-22 17:30:57+00:00,1.645
2022-04-22 18:30:36+00:00,1.645
2022-04-22 19:30:38+00:00,1.665
2022-04-22 20:30:38+00:00,1.635
2022-04-22 21:30:38+00:00,1.625
2022-04-22 22:30:37+00:00,1.595
2022-04-22 23:31:19+00:00,1.605
2022-04-23 00:31:38+00:00,1.585
2022-04-23 01:31:39+00:00,1.575
2022-04-23 02:31:42+00:00,1.575
2022-04-23 03:31:36+00:00,1.535
2022-04-23 04:31:37+00:00,1.535
2022-04-23 05:31:39+00:00,1.525
2022-04-23 06:31:37+00:00,1.545
2022-04-23 07:32:39+00:00,1.545
2022-04-23 08:32:41+00:00,1.565
2022-04-23 09:33:23+00:00,1.555
2022-04-23 10:33:38+00:00,1.565
2022-04-23 11:33:52+00:00,1.555
2022-04-23 12:33:39+00:00,1.545
2022-04-23 13:33:38+00:00,1.305
2022-04-23 14:33:40+00:00,1.535
2022-04-23 15:33:40+00:00,1.515
2022-04-23 17:33:38+00:00,1.515
2022-04-23 18:33:50+00:00,1.505
2022-04-23 19:33:37+00:00,1.515
2022-04-23 20:33:42+00:00,1.495
2022-04-23 21:34:26+00:00,1.465
2022-04-23 22:35:09+00:00,1.495
2022-04-23 23:35:53+00:00,1.525
2022-04-24 00:36:35+00:00,1.685
2022-04-24 01:37:19+00:00,2.295
2022-04-24 02:37:41+00:00,2.545
2022-04-24 03:38:26+00:00,2.495
2022-04-24 04:38:40+00:00,2.355
2022-04-24 05:38:40+00:00,2.265
2022-04-24 06:38:36+00:00,2.225
2022-04-24 07:38:40+00:00,2.195
2022-04-24 08:38:39+00:00,2.155
2022-04-24 09:38:41+00:00,2.125
2022-04-24 10:38:42+00:00,2.105
2022-04-24 11:38:41+00:00,2.085
2022-04-24 12:38:42+00:00,2.065
2022-04-24 13:38:41+00:00,2.055
2022-04-24 14:38:48+00:00,2.065
2022-04-24 16:38:40+00:00,2.125
2022-04-24 17:39:22+00:00,2.135
2022-04-24 18:40:05+00:00,2.115
2022-04-24 19:40:38+00:00,2.095
2022-04-24 20:40:43+00:00,2.085
2022-04-24 21:40:41+00:00,2.055
2022-04-24 22:40:45+00:00,2.045
2022-04-24 23:40:42+00:00,2.005
2022-04-25 00:40:45+00:00,2.025
2022-04-25 01:41:26+00:00,2.065
2022-04-25 02:41:44+00:00,2.085
2022-04-25 03:42:25+00:00,2.115
2022-04-25 04:43:06+00:00,2.135
2022-04-25 05:43:49+00:00,2.135
2022-04-25 06:43:42+00:00,2.125
2022-04-25 07:43:44+00:00,2.095
2022-04-25 08:43:44+00:00,2.075
2022-04-25 09:43:43+00:00,2.055
2022-04-25 10:43:54+00:00,2.025
2022-04-25 12:44:08+00:00,1.955
2022-04-25 15:43:55+00:00,1.895
2022-04-25 17:45:12+00:00,1.875
2022-04-25 18:45:45+00:00,1.875
2022-04-25 19:45:40+00:00,1.835
2022-04-25 20:45:44+00:00,1.795
2022-04-25 21:45:44+00:00,1.765
2022-04-25 22:45:43+00:00,1.745
2022-04-25 23:45:45+00:00,1.755
2022-04-26 00:45:47+00:00,1.745
2022-04-26 01:45:45+00:00,1.735
2022-04-26 02:45:46+00:00,1.735
2022-04-26 03:45:42+00:00,1.755
2022-04-26 04:45:44+00:00,1.755
2022-04-26 05:45:45+00:00,1.755
2022-04-26 06:45:43+00:00,1.765
2022-04-26 07:45:43+00:00,1.795
2022-04-26 09:45:42+00:00,1.905
2022-04-26 12:45:42+00:00,1.895
2022-04-26 14:47:06+00:00,1.845
2022-04-26 15:47:46+00:00,1.825
2022-04-26 16:48:06+00:00,1.815
2022-04-26 18:47:47+00:00,1.815
2022-04-26 19:47:43+00:00,1.795
2022-04-26 20:47:47+00:00,1.785
2022-04-26 21:47:46+00:00,1.775
2022-04-26 22:47:46+00:00,1.755
2022-04-26 23:47:43+00:00,1.755
2022-04-27 00:47:44+00:00,1.755
2022-04-27 01:47:48+00:00,1.775
2022-04-27 02:48:31+00:00,1.825
2022-04-27 03:48:49+00:00,1.935
2022-04-27 04:48:44+00:00,2.005
2022-04-27 05:48:46+00:00,2.005
2022-04-27 06:48:49+00:00,2.005
2022-04-27 08:49:17+00:00,2.125
2022-04-27 12:49:54+00:00,2.085
2022-04-27 14:49:54+00:00,2.025
2022-04-27 15:50:07+00:00,2.015
2022-04-27 16:49:55+00:00,2.025
2022-04-27 18:49:45+00:00,2.025
2022-04-27 19:49:49+00:00,2.005
2022-04-27 20:49:50+00:00,1.985
2022-04-27 21:49:51+00:00,1.955
2022-04-27 22:49:53+00:00,1.915
2022-04-27 23:49:47+00:00,2.265
2022-04-28 00:49:48+00:00,3.335
2022-04-28 01:49:46+00:00,3.555
2022-04-28 02:49:46+00:00,3.565
2022-04-28 03:49:50+00:00,3.475
2022-04-28 04:49:48+00:00,3.325
2022-04-28 05:49:44+00:00,3.295
2022-04-28 06:49:44+00:00,3.195
2022-04-28 11:50:00+00:00,2.625
2022-04-28 15:50:55+00:00,2.485
2022-04-28 18:51:51+00:00,2.435
2022-04-28 19:51:51+00:00,2.385
2022-04-28 20:51:47+00:00,2.335
2022-04-28 21:51:47+00:00,2.305
2022-04-28 22:51:46+00:00,2.275
2022-04-28 23:51:48+00:00,2.255
2022-04-29 00:51:49+00:00,2.225
2022-04-29 01:51:46+00:00,2.215
2022-04-29 02:51:49+00:00,2.205
2022-04-29 03:51:50+00:00,2.435
2022-04-29 04:51:52+00:00,3.175
2022-04-29 05:51:51+00:00,3.665
2022-04-29 06:51:46+00:00,3.785
2022-04-29 07:52:12+00:00,3.805
2022-04-29 09:52:08+00:00,3.675
2022-04-29 12:51:47+00:00,3.375
2022-04-29 13:51:47+00:00,3.285
2022-04-29 18:51:55+00:00,2.955
2022-04-29 19:51:48+00:00,2.895
2022-04-29 20:51:49+00:00,2.865
2022-04-29 21:51:50+00:00,2.805
2022-04-29 22:51:53+00:00,2.765
2022-04-29 23:51:52+00:00,2.745
2022-04-30 00:51:51+00:00,2.725
2022-04-30 01:51:51+00:00,2.705
2022-04-30 02:51:52+00:00,2.715
2022-04-30 03:51:53+00:00,2.755
2022-04-30 04:51:50+00:00,2.785
2022-04-30 05:51:50+00:00,2.775
2022-04-30 06:51:49+00:00,2.765
2022-04-30 09:51:58+00:00,2.715
2022-04-30 11:52:00+00:00,2.675
2022-04-30 21:51:49+00:00,2.475
2022-04-30 22:51:52+00:00,2.475
2022-04-30 23:51:49+00:00,2.435
2022-05-01 00:51:51+00:00,2.435
2022-05-01 01:51:54+00:00,2.415
2022-05-01 02:51:52+00:00,2.405
2022-05-01 03:51:48+00:00,2.405
2022-05-01 04:51:48+00:00,2.395
2022-05-01 05:51:48+00:00,2.395
2022-05-01 06:51:50+00:00,2.415
2022-05-01 07:52:34+00:00,2.415
2022-05-01 08:52:47+00:00,2.425
2022-05-01 13:53:10+00:00,2.695
2022-05-01 14:53:05+00:00,2.695
2022-05-01 17:54:10+00:00,2.595
2022-05-01 19:53:49+00:00,2.525
2022-05-01 20:53:52+00:00,2.495
2022-05-01 21:53:51+00:00,2.475
2022-05-01 22:53:51+00:00,2.445
2022-05-01 23:53:52+00:00,2.455
2022-05-02 00:53:51+00:00,2.425
2022-05-02 01:53:51+00:00,2.425
2022-05-02 02:53:54+00:00,2.465
2022-05-02 03:53:51+00:00,2.535
2022-05-02 04:53:54+00:00,2.645
2022-05-02 05:53:51+00:00,2.775
2022-05-02 06:54:04+00:00,2.875
2022-05-02 07:54:10+00:00,2.935
2022-05-02 08:54:14+00:00,2.985
2022-05-02 09:54:08+00:00,3.055
2022-05-02 10:53:55+00:00,3.165
2022-05-02 12:54:13+00:00,3.495
2022-05-02 13:54:07+00:00,3.605
2022-05-02 15:53:56+00:00,3.555
2022-05-02 18:54:14+00:00,3.335
2022-05-02 19:54:57+00:00,3.265
2022-05-02 20:54:58+00:00,3.205
2022-05-02 21:54:56+00:00,3.165
2022-05-02 22:54:55+00:00,3.125
2022-05-02 23:54:58+00:00,3.095
2022-05-03 00:54:55+00:00,3.075
2022-05-03 01:54:57+00:00,3.055
2022-05-03 02:54:58+00:00,3.045
2022-05-03 03:54:58+00:00,3.065
2022-05-03 04:55:07+00:00,3.155
2022-05-03 05:54:57+00:00,3.295
2022-05-03 06:54:54+00:00,3.395
2022-05-03 10:56:16+00:00,3.605
2022-05-03 16:57:19+00:00,3.515
2022-05-03 18:57:07+00:00,3.415
2022-05-03 19:56:53+00:00,3.385
2022-05-03 20:56:55+00:00,3.345
2022-05-03 21:56:55+00:00,3.315
2022-05-03 22:57:00+00:00,3.275
2022-05-03 23:56:57+00:00,3.255
2022-05-04 00:56:59+00:00,3.175
2022-05-04 01:56:58+00:00,3.205
2022-05-04 02:56:57+00:00,3.165
2022-05-04 03:57:00+00:00,3.155
2022-05-04 04:57:00+00:00,3.135
2022-05-04 05:57:01+00:00,3.125
2022-05-04 06:56:56+00:00,3.105
2022-05-04 07:57:05+00:00,3.085
2022-05-04 08:56:59+00:00,3.075
2022-05-04 09:56:57+00:00,3.045
2022-05-04 14:57:02+00:00,2.945
2022-05-04 17:57:17+00:00,2.885
2022-05-04 19:57:00+00:00,2.835
2022-05-04 20:56:58+00:00,2.815
2022-05-04 21:56:54+00:00,2.795
2022-05-04 22:56:59+00:00,2.785
2022-05-04 23:57:41+00:00,2.775
2022-05-05 00:57:55+00:00,2.765
2022-05-05 01:57:57+00:00,2.755
2022-05-05 02:57:58+00:00,2.755
2022-05-05 03:57:58+00:00,2.745
2022-05-05 04:57:55+00:00,2.745
2022-05-05 05:57:59+00:00,2.755
2022-05-05 06:57:56+00:00,2.755
2022-05-05 09:58:21+00:00,2.785
2022-05-05 12:00:01+00:00,2.825
2022-05-05 13:00:17+00:00,2.835
2022-05-05 14:00:09+00:00,2.845
2022-05-05 15:00:15+00:00,2.845
2022-05-05 16:00:00+00:00,2.845
2022-05-05 18:59:59+00:00,2.845
2022-05-05 19:59:57+00:00,2.825
2022-05-05 20:59:59+00:00,2.795
2022-05-05 22:00:01+00:00,2.775
2022-05-05 22:59:57+00:00,2.755
2022-05-06 00:00:00+00:00,2.775
2022-05-06 00:59:58+00:00,2.795
2022-05-06 02:00:00+00:00,2.825
2022-05-06 02:59:59+00:00,2.845
2022-05-06 03:59:58+00:00,2.845
2022-05-06 05:00:00+00:00,2.845
2022-05-06 05:59:59+00:00,2.845
2022-05-06 09:00:09+00:00,2.815
2022-05-06 14:00:04+00:00,2.835
2022-05-06 19:01:00+00:00,2.695
2022-05-06 20:01:02+00:00,2.665
2022-05-06 21:00:59+00:00,2.655
2022-05-06 22:01:05+00:00,2.635
2022-05-06 23:01:01+00:00,2.615
2022-05-07 00:01:01+00:00,2.605
2022-05-07 01:01:02+00:00,2.595
2022-05-07 02:01:03+00:00,2.585
2022-05-07 03:01:01+00:00,2.575
2022-05-07 04:01:00+00:00,2.575
2022-05-07 05:01:03+00:00,2.595
2022-05-07 06:01:03+00:00,2.585
2022-05-07 07:00:59+00:00,2.605
2022-05-07 08:01:22+00:00,2.615
2022-05-07 20:01:00+00:00,2.705
2022-05-07 21:01:03+00:00,2.675
2022-05-07 22:01:07+00:00,2.655
2022-05-07 23:01:05+00:00,2.625
2022-05-08 00:01:07+00:00,2.605
2022-05-08 01:01:02+00:00,2.605
2022-05-08 02:01:05+00:00,2.585
2022-05-08 03:01:02+00:00,2.585
2022-05-08 04:01:01+00:00,2.585
2022-05-08 05:01:05+00:00,2.565
2022-05-08 06:01:00+00:00,2.565
2022-05-08 07:01:02+00:00,2.575
2022-05-08 12:01:15+00:00,2.545
2022-05-08 13:01:23+00:00,2.535
2022-05-08 15:01:22+00:00,2.505
2022-05-08 19:01:16+00:00,2.465
2022-05-08 20:01:03+00:00,2.455
2022-05-08 21:01:05+00:00,2.445
2022-05-08 22:01:06+00:00,2.425
2022-05-08 23:01:02+00:00,2.415
2022-05-09 00:01:02+00:00,2.415
2022-05-09 01:01:03+00:00,2.415
2022-05-09 02:01:05+00:00,2.405
2022-05-09 03:01:03+00:00,2.405
2022-05-09 04:01:06+00:00,2.395
2022-05-09 05:01:06+00:00,2.405
2022-05-09 07:01:26+00:00,2.395
2022-05-09 08:01:04+00:00,2.395
2022-05-09 10:01:24+00:00,2.405
2022-05-09 14:01:09+00:00,2.415
2022-05-09 15:01:07+00:00,2.385
2022-05-09 18:01:28+00:00,2.355
2022-05-09 19:01:03+00:00,2.345
2022-05-09 20:01:08+00:00,2.325
2022-05-09 21:01:05+00:00,2.305
2022-05-09 22:01:07+00:00,2.295
2022-05-09 23:01:05+00:00,2.285
2022-05-10 00:01:07+00:00,2.295
2022-05-10 01:01:07+00:00,2.285
2022-05-10 02:01:05+00:00,2.275
2022-05-10 03:01:05+00:00,2.265
2022-05-10 04:01:05+00:00,2.275
2022-05-10 05:01:23+00:00,2.275
2022-05-10 06:01:16+00:00,2.275
2022-05-10 08:01:20+00:00,2.265
2022-05-10 10:01:19+00:00,2.275
2022-05-10 12:01:17+00:00,2.275
2022-05-10 13:01:13+00:00,2.265
2022-05-10 14:01:12+00:00,2.295
2022-05-10 15:01:30+00:00,2.325
2022-05-10 18:01:15+00:00,2.485
2022-05-10 19:01:28+00:00,2.495
2022-05-10 20:01:10+00:00,2.475
2022-05-10 21:01:09+00:00,2.445
2022-05-10 22:01:06+00:00,2.405
2022-05-10 23:01:12+00:00,2.385
2022-05-11 00:01:10+00:00,2.345
2022-05-11 01:01:11+00:00,2.335
2022-05-11 02:01:07+00:00,2.305
2022-05-11 03:01:08+00:00,2.305
2022-05-11 04:01:08+00:00,2.305
2022-05-11 05:01:08+00:00,2.295
2022-05-11 07:01:08+00:00,2.325
2022-05-11 09:01:37+00:00,2.515
2022-05-11 11:01:13+00:00,3.425
2022-05-11 15:01:24+00:00,3.735
2022-05-11 20:02:11+00:00,3.415
2022-05-11 21:02:10+00:00,3.325
2022-05-11 22:02:11+00:00,3.255
2022-05-11 23:02:21+00:00,3.205
2022-05-12 00:02:13+00:00,3.155
2022-05-12 01:02:15+00:00,3.115
2022-05-12 02:02:17+00:00,3.035
2022-05-12 03:02:14+00:00,3.025
2022-05-12 04:02:13+00:00,2.985
2022-05-12 05:02:11+00:00,2.955
2022-05-12 07:02:22+00:00,2.905
2022-05-12 08:02:14+00:00,2.895
2022-05-12 11:02:24+00:00,2.835
2022-05-12 12:02:27+00:00,2.815
2022-05-12 13:02:37+00:00,2.815
2022-05-12 20:03:14+00:00,2.695
2022-05-12 21:03:14+00:00,2.675
2022-05-12 22:03:14+00:00,2.675
2022-05-12 23:03:14+00:00,2.655
2022-05-13 00:03:14+00:00,2.655
2022-05-13 01:03:10+00:00,2.645
2022-05-13 02:03:13+00:00,2.645
